arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm7,1,321,357,mts_balanced,0.6752298539751217,0.6511627906976745,0.0,0.01
arm7,1,321,357,toolace_balanced,0.7808766862921247,0.5490463215258855,0.12806539509536785,0.01
arm7,1,321,357,mean,0.7545375080942707,0.628009440316423,0.12838128849651298,0.01
arm7,2,321,357,anthropic_hh_balanced,0.9497788473287381,0.7691018766756033,0.41420911528150134,0.01
arm7,2,321,357,mt_balanced,0.5173731415288803,0.48509933774834435,0.019867549668874173,0.01
arm7,2,321,357,mts_balanced,0.7568956192536505,0.5465116279069767,0.0,0.01
arm7,2,321,357,toolace_balanced,0.7876923876485831,0.5803814713896458,0.16348773841961853,0.01
arm7,2,321,357,mean,0.752934998939963,0.5952735784301426,0.14939110084249851,0.01
arm7,3,321,357,anthropic_hh_balanced,0.9478889645580721,0.7972520107238605,0.4390080428954424,0.01
arm7,3,321,357,mt_balanced,0.7100730231130215,0.6241721854304636,0.11920529801324503,0.01
arm7,3,321,357,mts_balanced,0.7982693347755544,0.5813953488372093,0.0,0.01
arm7,3,321,357,toolace_balanced,0.7789054785468746,0.5871934604904632,0.16621253405994552,0.01
arm7,3,321,357,mean,0.8087842002483806,0.6475032513704991,0.18110646874215822,0.01
arm7,4,321,357,anthropic_hh_balanced,0.9279912886601643,0.7151474530831099,0.31970509383378015,0.01
arm7,4,321,357,mt_balanced,0.7583603789307487,0.6622516556291391,0.11920529801324503,0.01
arm7,4,321,357,mts_balanced,0.8558680367766359,0.5813953488372093,0.0,0.01
arm7,4,321,357,toolace_balanced,0.7602216959068668,0.5490463215258855,0.1307901907356948,0.01
arm7,4,321,357,mean,0.825610350068604,0.626960194768836,0.14242514564567998,0.01
arm7,5,321,357,anthropic_hh_balanced,0.940342011730121,0.7010723860589813,0.3585790884718499,0.01
arm7,5,321,357,mt_balanced,0.5522235866847945,0.5314569536423841,0.026490066225165563,0.01
arm7,5,321,357,mts_balanced,0.5981611681990264,0.5813953488372093,0.0,0.01
arm7,5,321,357,toolace_balanced,0.7843773433613733,0.5613079019073569,0.16621253405994552,0.01
arm7,5,321,357,mean,0.7187760274938289,0.5938081476114829,0.13782042218924023,0.01
arm7,6,321,357,anthropic_hh_balanced,0.9546133893724529,0.8585790884718498,0.5630026809651475,0.01
arm7,6,321,357,mt_balanced,0.6168863207754045,0.5596026490066225,0.0,0.01
arm7,6,321,357,mts_balanced,0.7420227149810709,0.6511627906976745,0.0,0.01
arm7,6,321,357,toolace_balanced,0.7596240227487027,0.6062670299727521,0.08174386920980926,0.01
arm7,6,321,357,mean,0.7682866119694077,0.6689028895372247,0.1611866375437392,0.01
arm7,7,321,357,anthropic_hh_balanced,0.9483507661954015,0.8016085790884718,0.39343163538873993,0.01
arm7,7,321,357,mt_balanced,0.6934290162712162,0.6324503311258278,0.056291390728476824,0.01
arm7,7,321,357,mts_balanced,0.8025959978366684,0.5930232558139535,0.0,0.01
arm7,7,321,357,toolace_balanced,0.7097313069367209,0.5694822888283378,0.12534059945504086,0.01
