arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm8,3,194,243,anthropic_hh_balanced,0.895952901623673,0.6789544235924933,0.24396782841823056,0.01
arm8,3,194,243,mt_balanced,0.9158918468488224,0.8493377483443708,0.3675496688741722,0.01
arm8,3,194,243,mts_balanced,0.8972417522985398,0.813953488372093,0.0,0.01
arm8,3,194,243,toolace_balanced,0.7902983911084053,0.5367847411444142,0.2452316076294278,0.01
arm8,3,194,243,mean,0.87484622296986,0.7197576003633428,0.21418727623045763,0.01
arm8,4,194,243,anthropic_hh_balanced,0.9009350135485773,0.6514745308310992,0.3304289544235925,0.01
arm8,4,194,243,mt_balanced,0.892647252313495,0.804635761589404,0.32450331125827814,0.01
arm8,4,194,243,mts_balanced,0.9118442401297998,0.7441860465116279,0.0,0.01
arm8,4,194,243,toolace_balanced,0.7431156219141875,0.5422343324250681,0.13896457765667575,0.01
arm8,4,194,243,mean,0.8621355319765149,0.6856326678392998,0.19847421083463657,0.01
arm8,5,194,243,anthropic_hh_balanced,0.9373007694298099,0.7171581769436998,0.3063002680965147,0.01
arm8,5,194,243,mt_balanced,0.9098339985088373,0.8112582781456954,0.37748344370860926,0.01
arm8,5,194,243,mts_balanced,0.92644672796106,0.7558139534883721,0.0,0.01
arm8,5,194,243,toolace_balanced,0.806732546830105,0.5422343324250681,0.15803814713896458,0.01
arm8,5,194,243,mean,0.895078510682453,0.7066161852507088,0.21045546473602214,0.01
arm8,6,194,243,anthropic_hh_balanced,0.8901370311006332,0.6451072386058981,0.2734584450402145,0.01
arm8,6,194,243,mt_balanced,0.8793309503969124,0.7980132450331126,0.23509933774834438,0.01
arm8,6,194,243,mts_balanced,0.9318550567874527,0.7906976744186046,0.0,0.01
arm8,6,194,243,toolace_balanced,0.7584435254549369,0.5354223433242506,0.1880108991825613,0.01
arm8,6,194,243,mean,0.8649416409349837,0.6923101253454664,0.17414217049278005,0.01
arm8,7,194,243,anthropic_hh_balanced,0.9085859615896039,0.7171581769436998,0.2902144772117963,0.01
arm8,7,194,243,mt_balanced,0.8585917284329634,0.793046357615894,0.0,0.01
arm8,7,194,243,mts_balanced,0.9207679826933478,0.7906976744186046,0.0,0.01
arm8,7,194,243,toolace_balanced,0.8105932926965083,0.5626702997275205,0.19346049046321526,0.01
arm8,7,194,243,mean,0.8746347413531058,0.7158931271764297,0.12091874191875288,0.01
arm9,0,196,245,anthropic_hh_balanced,0.8123470394382192,0.5810991957104558,0.2064343163538874,0.01
arm9,0,196,245,mt_balanced,0.938001622735845,0.8559602649006622,0.3675496688741722,0.01
arm9,0,196,245,mts_balanced,0.9326663061114115,0.6744186046511628,0.0,0.01
arm9,0,196,245,toolace_balanced,0.7373467766484272,0.5422343324250681,0.1553133514986376,0.01
arm9,0,196,245,mean,0.8550904362334757,0.6634280994218372,0.1823243341816743,0.01
arm9,1,196,245,anthropic_hh_balanced,0.8271613035384427,0.564343163538874,0.17962466487935658,0.01
arm9,1,196,245,mt_balanced,0.9456876891364414,0.8642384105960265,0.37748344370860926,0.01
arm9,1,196,245,mts_balanced,0.9334775554353705,0.6744186046511628,0.0,0.01
arm9,1,196,245,toolace_balanced,0.7600212341022652,0.5313351498637602,0.16893732970027248,0.01
arm9,1,196,245,mean,0.86658694555313,0.6585838321624558,0.1815113595720596,0.01
arm9,2,196,245,anthropic_hh_balanced,0.8792501024229311,0.6008713136729222,0.20442359249329758,0.01
arm9,2,196,245,mt_balanced,0.9463016972939784,0.8543046357615894,0.3841059602649007,0.01
arm9,2,196,245,mts_balanced,0.9415900486749593,0.6627906976744186,0.0,0.01
arm9,2,196,245,toolace_balanced,0.7300930291263577,0.5395095367847411,0.10899182561307902,0.01
arm9,2,196,245,mean,0.8743087193795567,0.6643690459734177,0.17438034459281931,0.01
arm9,3,196,245,anthropic_hh_balanced,0.8289984025616515,0.5492627345844504,0.16085790884718498,0.01
arm9,3,196,245,mt_balanced,0.9421626244462962,0.8245033112582781,0.26490066225165565,0.01
arm9,3,196,245,mts_balanced,0.9383450513791237,0.6395348837209303,0.0,0.01
arm9,3,196,245,toolace_balanced,0.7047643088893673,0.5340599455040872,0.1008174386920981,0.01
arm9,3,196,245,mean,0.8535675968191097,0.6368402187669365,0.1316440024477347,0.01
arm9,4,196,245,anthropic_hh_balanced,0.8734301888894479,0.5968498659517426,0.22453083109919572,0.01
arm9,4,196,245,mt_balanced,0.9272619621946405,0.8029801324503312,0.2152317880794702,0.01
arm9,4,196,245,mts_balanced,0.937533802055165,0.6627906976744186,0.0,0.01
arm9,4,196,245,toolace_balanced,0.757656527259093,0.5258855585831063,0.1335149863760218,0.01
arm9,4,196,245,mean,0.8739706200995867,0.6471265636648996,0.1433194013886719,0.01
arm9,5,196,245,anthropic_hh_balanced,0.8618590930000216,0.589142091152815,0.17828418230563003,0.01
arm9,5,196,245,mt_balanced,0.9498651374939696,0.8576158940397351,0.4768211920529801,0.01
arm9,5,196,245,mts_balanced,0.9342888047593293,0.6395348837209303,0.0,0.01
arm9,5,196,245,toolace_balanced,0.7919095100565005,0.5299727520435967,0.1444141689373297,0.01
arm9,5,196,245,mean,0.8844806363274553,0.6540664052392692,0.19987988582398497,0.01
arm9,6,196,245,anthropic_hh_balanced,0.8091620456554709,0.5656836461126006,0.16823056300268097,0.01
arm9,6,196,245,mt_balanced,0.9364227446164642,0.7549668874172185,0.2814569536423841,0.01
arm9,6,196,245,mts_balanced,0.9283396430502975,0.5813953488372093,0.0,0.01
arm9,6,196,245,toolace_balanced,0.7505475577070139,0.5326975476839237,0.18256130790190736,0.01
arm9,6,196,245,mean,0.8561179977573117,0.6086858575127381,0.1580622061367431,0.01
arm9,7,196,245,anthropic_hh_balanced,0.7820887000553444,0.5519436997319035,0.11058981233243968,0.01
arm9,7,196,245,mt_balanced,0.9316641813955528,0.8278145695364238,0.47019867549668876,0.01
arm9,7,196,245,mts_balanced,0.8961600865332612,0.5813953488372093,0.0,0.01
arm9,7,196,245,toolace_balanced,0.712860738441892,0.5313351498637602,0.08719346049046321,0.01
arm9,7,196,245,mean,0.8306934266065126,0.6231221919923242,0.1669954870798979,0.01
arm10,0,172,215,anthropic_hh_balanced,0.9573383784114023,0.8669571045576407,0.6588471849865952,0.01
arm10,0,172,215,mt_balanced,0.9386046664619973,0.8692052980132451,0.11258278145695365,0.01
arm10,0,172,215,mts_balanced,0.9821525148729043,0.8488372093023255,0.0,0.01
arm10,0,172,215,toolace_balanced,0.8152039142023475,0.5231607629427792,0.2670299727520436,0.01
arm10,0,172,215,mean,0.9233248684871629,0.7770400937039976,0.2596149847988981,0.01
arm10,1,172,215,anthropic_hh_balanced,0.9504201137074226,0.832774798927614,0.5522788203753352,0.01
arm10,1,172,215,mt_balanced,0.9514440156133503,0.8178807947019867,0.16225165562913907,0.01
arm10,1,172,215,mts_balanced,0.9870200108166577,0.7325581395348837,0.0,0.01
arm10,1,172,215,toolace_balanced,0.8412565242892887,0.5136239782016349,0.3133514986376022,0.01
arm10,1,172,215,mean,0.9325351661066799,0.7242094278415298,0.2569704936605191,0.01
arm10,2,172,215,anthropic_hh_balanced,0.951682431412574,0.8552278820375335,0.5603217158176944,0.01
arm10,2,172,215,mt_balanced,0.9603964738388666,0.8956953642384106,0.2052980132450331,0.01
arm10,2,172,215,mts_balanced,0.9864791779340184,0.8604651162790697,0.0,0.01
arm10,2,172,215,toolace_balanced,0.8365976434601192,0.5217983651226158,0.34877384196185285,0.01
arm10,2,172,215,mean,0.9337889316613945,0.7832966819194074,0.2785983927561451,0.01
arm10,3,172,215,anthropic_hh_balanced,0.9599661105880155,0.8609249329758714,0.5315013404825737,0.01
arm10,3,172,215,mt_balanced,0.9423380553484496,0.8394039735099338,0.1390728476821192,0.01
arm10,3,172,215,mts_balanced,0.9643050297458085,0.7906976744186046,0.0,0.01
arm10,3,172,215,toolace_balanced,0.8455701653438663,0.5190735694822888,0.3133514986376022,0.01
arm10,3,172,215,mean,0.9280448402565349,0.7525250375966746,0.2459814217005738,0.01
arm10,4,172,215,anthropic_hh_balanced,0.9424371895866426,0.806970509383378,0.48458445040214476,0.01
arm10,4,172,215,mt_balanced,0.9164729617122056,0.8360927152317881,0.0,0.01
arm10,4,172,215,mts_balanced,0.9837750135208221,0.872093023255814,0.0,0.01
arm10,4,172,215,toolace_balanced,0.858150999710444,0.5340599455040872,0.2506811989100817,0.01
arm10,4,172,215,mean,0.9252090411325286,0.7623040483437667,0.18381641232805662,0.01
arm10,5,172,215,anthropic_hh_balanced,0.9368236941974715,0.8156836461126006,0.5254691689008043,0.01
arm10,5,172,215,mt_balanced,0.9533847199684224,0.8857615894039735,0.31125827814569534,0.01
arm10,5,172,215,mts_balanced,0.981611681990265,0.8488372093023255,0.0,0.01
arm10,5,172,215,toolace_balanced,0.8335721551128896,0.5177111716621253,0.2888283378746594,0.01
arm10,5,172,215,mean,0.9263480628172622,0.7669984041202562,0.28138894623028976,0.01
arm10,6,172,215,anthropic_hh_balanced,0.904385722962143,0.69671581769437,0.35455764075067026,0.01
arm10,6,172,215,mt_balanced,0.9375849743432305,0.8079470198675497,0.10927152317880795,0.01
arm10,6,172,215,mts_balanced,0.9716062736614385,0.8372093023255814,0.0,0.01
arm10,6,172,215,toolace_balanced,0.8514986376021798,0.5190735694822888,0.335149863760218,0.01
arm10,6,172,215,mean,0.916268902142248,0.7152364273424474,0.19974475692242405,0.01
arm10,7,172,215,anthropic_hh_balanced,0.9289173626634275,0.7583780160857909,0.4202412868632708,0.01
arm10,7,172,215,mt_balanced,0.9572058243059516,0.8940397350993378,0.423841059602649,0.01
arm10,7,172,215,mts_balanced,0.9775554353704705,0.872093023255814,0.0,0.01
arm10,7,172,215,toolace_balanced,0.8478643393298636,0.5190735694822888,0.3024523160762943,0.01
arm10,7,172,215,mean,0.9278857404174283,0.7608960859808078,0.2866336656355535,0.01
arm11,0,226,283,anthropic_hh_balanced,0.9687136129060081,0.8063002680965148,0.6300268096514745,0.01
arm11,0,226,283,mt_balanced,0.9421352133678348,0.8294701986754967,0.38741721854304634,0.01
arm11,0,226,283,mts_balanced,0.9553812871822607,0.6976744186046512,0.0,0.01
arm11,0,226,283,toolace_balanced,0.7783746259902441,0.5204359673024523,0.17983651226158037,0.01
arm11,0,226,283,mean,0.9111511848615869,0.7134702131697788,0.2993201351140253,0.01
arm11,1,226,283,anthropic_hh_balanced,0.9465794783977461,0.7979222520107239,0.4912868632707775,0.01
arm11,1,226,283,mt_balanced,0.9554789263628788,0.859271523178808,0.26158940397350994,0.01
arm11,1,226,283,mts_balanced,0.97782585181179,0.7558139534883721,0.0,0.01
arm11,1,226,283,toolace_balanced,0.7649845198939779,0.5190735694822888,0.1771117166212534,0.01
arm11,1,226,283,mean,0.9112171941165982,0.7330203245400482,0.23249699596638523,0.01
arm11,2,226,283,anthropic_hh_balanced,0.9696304778299276,0.8022788203753352,0.5898123324396782,0.01
arm11,2,226,283,mt_balanced,0.9511699048287355,0.7301324503311258,0.30132450331125826,0.01
arm11,2,226,283,mts_balanced,0.9424012979989184,0.7325581395348837,0.0,0.01
arm11,2,226,283,toolace_balanced,0.7822576453904921,0.5245231607629428,0.25885558583106266,0.01
arm11,2,226,283,mean,0.9113648315120184,0.6973731427510719,0.2874981053954998,0.01
arm11,3,226,283,anthropic_hh_balanced,0.9622558021692099,0.8146782841823056,0.6568364611260054,0.01
arm11,3,226,283,mt_balanced,0.9282103855094075,0.8245033112582781,0.25165562913907286,0.01
arm11,3,226,283,mts_balanced,0.9418604651162791,0.7093023255813954,0.0,0.01
arm11,3,226,283,toolace_balanced,0.7896041993035808,0.5177111716621253,0.22615803814713897,0.01
arm11,3,226,283,mean,0.9054827130246194,0.716548773171026,0.28366253210305425,0.01
arm11,4,226,283,anthropic_hh_balanced,0.9607742634533419,0.7506702412868632,0.6045576407506702,0.01
arm11,4,226,283,mt_balanced,0.9419981579755274,0.8609271523178808,0.28807947019867547,0.01
arm11,4,226,283,mts_balanced,0.9494321254732287,0.7325581395348837,0.0,0.01
arm11,4,226,283,toolace_balanced,0.7595646266584501,0.5395095367847411,0.19346049046321526,0.01
arm11,4,226,283,mean,0.9029422933901371,0.7209162674810923,0.27152440035314024,0.01
arm11,5,226,283,anthropic_hh_balanced,0.8871784459027234,0.5834450402144772,0.3042895442359249,0.01
arm11,5,226,283,mt_balanced,0.9479408797859743,0.8360927152317881,0.3576158940397351,0.01
arm11,5,226,283,mts_balanced,0.9294213088155759,0.6976744186046512,0.0,0.01
arm11,5,226,283,toolace_balanced,0.7816488354654054,0.5231607629427792,0.21798365122615804,0.01
arm11,5,226,283,mean,0.8865473674924198,0.6600932342484238,0.2199722723754545,0.01
arm11,6,226,283,anthropic_hh_balanced,0.9438560616406358,0.6541554959785523,0.4979892761394102,0.01
arm11,6,226,283,mt_balanced,0.9345697557124688,0.7781456953642384,0.2913907284768212,0.01
arm11,6,226,283,mts_balanced,0.9383450513791238,0.6744186046511628,0.0,0.01
arm11,6,226,283,toolace_balanced,0.7830038087742874,0.5204359673024523,0.2615803814713896,0.01
arm11,6,226,283,mean,0.899943669376629,0.6567889408241014,0.2627400965219052,0.01
arm11,7,226,283,anthropic_hh_balanced,0.9762598918988853,0.82171581769437,0.7050938337801609,0.01
arm11,7,226,283,mt_balanced,0.9584667339151792,0.8509933774834437,0.41721854304635764,0.01
arm11,7,226,283,mts_balanced,0.9405083829096809,0.6744186046511628,0.0,0.01
arm11,7,226,283,toolace_balanced,0.7753714111768593,0.5217983651226158,0.22343324250681199,0.01
arm11,7,226,283,mean,0.9126516049751512,0.717231541237898,0.3364364048333326,0.01
arm12,0,33,41,anthropic_hh_balanced,0.944935320817371,0.8699731903485255,0.4363270777479893,0.01
arm12,0,33,41,mt_balanced,0.8903337572913468,0.5016556291390728,0.0,0.01
arm12,0,33,41,mts_balanced,0.945646295294754,0.5581395348837209,0.0,0.01
arm12,0,33,41,toolace_balanced,0.830041799998515,0.6880108991825613,0.20435967302452315,0.01
arm12,0,33,41,mean,0.9027392933504967,0.6544448133884702,0.16017168769312812,0.01
arm12,1,33,41,anthropic_hh_balanced,0.9439593830186374,0.868632707774799,0.4121983914209115,0.01
arm12,1,33,41,mt_balanced,0.849398052716986,0.5,0.0,0.01
arm12,1,33,41,mts_balanced,0.9232017306652244,0.5,0.0,0.01
arm12,1,33,41,toolace_balanced,0.8541454758740507,0.7506811989100818,0.1989100817438692,0.01
arm12,1,33,41,mean,0.8926761605687247,0.6548284766712202,0.15277711829119517,0.01
arm12,2,33,41,anthropic_hh_balanced,0.9677100478692436,0.8994638069705094,0.6239946380697051,0.01
arm12,2,33,41,mt_balanced,0.960588351388097,0.8327814569536424,0.5827814569536424,0.01
arm12,2,33,41,mts_balanced,0.991887506760411,0.872093023255814,0.0,0.01
arm12,2,33,41,toolace_balanced,0.8568368612136106,0.6049046321525886,0.33242506811989103,0.01
arm12,2,33,41,mean,0.9442556918078405,0.8023107298331384,0.38480029078580963,0.01
arm12,3,33,41,anthropic_hh_balanced,0.9557180296703061,0.8910857908847185,0.5837801608579088,0.01
arm12,3,33,41,mt_balanced,0.9644697600982413,0.5645695364238411,0.3079470198675497,0.01
arm12,3,33,41,mts_balanced,0.9637641968631692,0.8837209302325582,0.0,0.01
arm12,3,33,41,toolace_balanced,0.8353206275196935,0.6416893732970027,0.2561307901907357,0.01
arm12,3,33,41,mean,0.9298181535378525,0.7452664077095301,0.28696449272904856,0.01
arm12,4,33,41,anthropic_hh_balanced,0.951869757563125,0.8806970509383378,0.4832439678284182,0.01
arm12,4,33,41,mt_balanced,0.9092145081356081,0.5049668874172185,0.0,0.01
arm12,4,33,41,mts_balanced,0.9697133585722011,0.5813953488372093,0.0,0.01
arm12,4,33,41,toolace_balanced,0.8685935748279369,0.7002724795640327,0.2615803814713896,0.01
arm12,4,33,41,mean,0.9248477997747178,0.6668329416891996,0.18620608732495197,0.01
arm12,5,33,41,anthropic_hh_balanced,0.9643750134767015,0.8806970509383378,0.556970509383378,0.01
arm12,5,33,41,mt_balanced,0.8494967325994472,0.5049668874172185,0.16556291390728478,0.01
arm12,5,33,41,mts_balanced,0.9616008653326121,0.5697674418604651,0.0,0.01
arm12,5,33,41,toolace_balanced,0.8350384960909948,0.6362397820163488,0.28337874659400547,0.01
arm12,5,33,41,mean,0.9026277768749389,0.6479177905580926,0.25147804247116706,0.01
arm12,6,33,41,anthropic_hh_balanced,0.9632670040034789,0.910857908847185,0.6159517426273459,0.01
arm12,6,33,41,mt_balanced,0.734923906846191,0.5,0.0,0.01
arm12,6,33,41,mts_balanced,0.9129259058950784,0.5,0.0,0.01
arm12,6,33,41,toolace_balanced,0.8366050679714007,0.6866485013623979,0.22888283378746593,0.01
arm12,6,33,41,mean,0.8619304711790372,0.6493766025523957,0.21120864410370294,0.01
arm12,7,33,41,anthropic_hh_balanced,0.9442208310273201,0.8227211796246648,0.443029490616622,0.01
arm12,7,33,41,mt_balanced,0.8947798342177972,0.5894039735099338,0.4503311258278146,0.01
arm12,7,33,41,mts_balanced,0.9775554353704705,0.686046511627907,0.0,0.01
arm12,7,33,41,toolace_balanced,0.8710622248290506,0.6553133514986376,0.32697547683923706,0.01
arm12,7,33,41,mean,0.9219045813611596,0.6883712540652858,0.3050840233209184,0.01
