arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
deepseekv4pro,1,49,294,anthropic,0.9213898015109996,0.9213841239080077
deepseekv4pro,1,49,294,mt,0.9447751151596708,0.9448527508928111
deepseekv4pro,1,49,294,mts,0.8610474718951462,0.8610474718951462
deepseekv4pro,1,49,294,toolace,0.7751524390243903,0.7751524390243903
deepseekv4pro,1,49,294,mean,0.8755912068975518,0.8756091964300888
deepseekv4pro,1,50,294,anthropic,0.9148189223152509,0.9148170297809203
deepseekv4pro,1,50,294,mt,0.933699083898349,0.9336732053206356
deepseekv4pro,1,50,294,mts,0.8867813948532155,0.8867813948532154
deepseekv4pro,1,50,294,toolace,0.7538853361094586,0.7538853361094586
deepseekv4pro,1,50,294,mean,0.8722961842940684,0.8722892415160575
deepseekv4pro,1,51,294,anthropic,0.9440282971733108,0.9440377598449635
deepseekv4pro,1,51,294,mt,0.9544278246467574,0.954401946069044
deepseekv4pro,1,51,294,mts,0.886195322073632,0.886195322073632
deepseekv4pro,1,51,294,toolace,0.7413741820345033,0.7413741820345033
deepseekv4pro,1,51,294,mean,0.8815064064820509,0.8815023025055357
deepseekv4pro,2,42,542,anthropic,0.9645774349346697,0.9677057941831064
deepseekv4pro,2,42,542,mt,0.9361057916256922,0.936157548781119
deepseekv4pro,2,42,542,mts,0.948452235068464,0.9484788747402633
deepseekv4pro,2,42,542,toolace,0.8132993753718025,0.8132993753718025
deepseekv4pro,2,42,542,mean,0.915608709250157,0.9164103982690728
deepseekv4pro,2,43,542,anthropic,0.9655842631985343,0.9674200214991899
deepseekv4pro,2,43,542,mt,0.942057864499767,0.941980228766627
deepseekv4pro,2,43,542,mts,0.9519153924023656,0.9519153924023656
deepseekv4pro,2,43,542,toolace,0.826572724568709,0.826572724568709
deepseekv4pro,2,43,542,mean,0.921532561167344,0.9219720918092229
deepseekv4pro,2,44,542,anthropic,0.9653476964072127,0.9656561795030962
deepseekv4pro,2,44,542,mt,0.9355364629159982,0.935665855804565
deepseekv4pro,2,44,542,mts,0.942325110554638,0.9424050295700357
deepseekv4pro,2,44,542,toolace,0.8335068411659727,0.8335068411659727
deepseekv4pro,2,44,542,mean,0.9191790277609554,0.9193084765109174
deepseekv4pro,2,45,542,anthropic,0.9629877060969887,0.9649862223500734
deepseekv4pro,2,45,542,mt,0.9325086693235339,0.9323275192795404
deepseekv4pro,2,45,542,mts,0.9531940966487293,0.9531940966487292
deepseekv4pro,2,45,542,toolace,0.8188392325996431,0.8188392325996431
deepseekv4pro,2,45,542,mean,0.9168824261672238,0.9173367677194966
deepseekv4pro,2,46,542,anthropic,0.9598574543142213,0.9605993277718058
deepseekv4pro,2,46,542,mt,0.932146369235547,0.9323016407018271
deepseekv4pro,2,46,542,mts,0.9421919121956417,0.9421652725238425
deepseekv4pro,2,46,542,toolace,0.8155859607376561,0.8155859607376561
deepseekv4pro,2,46,542,mean,0.9124454241207665,0.9126630504337829
deepseekv4pro,2,47,542,anthropic,0.9632905115898802,0.964168647519266
deepseekv4pro,2,47,542,mt,0.9242016458775426,0.9244345530769629
deepseekv4pro,2,47,542,mts,0.9401406574671,0.9401406574671
deepseekv4pro,2,47,542,toolace,0.8129461629982153,0.8129461629982153
deepseekv4pro,2,47,542,mean,0.9101447444831845,0.910422505265386
deepseekv4pro,2,48,542,anthropic,0.9602208209056912,0.9608112916168301
deepseekv4pro,2,48,542,mt,0.9221572382381864,0.9222089953936132
deepseekv4pro,2,48,542,mts,0.8998881133784431,0.8998881133784431
deepseekv4pro,2,48,542,toolace,0.8271676085663295,0.8271676085663295
deepseekv4pro,2,48,542,mean,0.9023584452721626,0.902519002238804
deepseekv4pro,2,49,542,anthropic,0.9670566549077201,0.9684230646943934
deepseekv4pro,2,49,542,mt,0.9404533926815383,0.9405310284146783
deepseekv4pro,2,49,542,mts,0.9421119931802441,0.9421119931802441
deepseekv4pro,2,49,542,toolace,0.8156603212373587,0.8156603212373587
deepseekv4pro,2,49,542,mean,0.9163205905017153,0.9166816018816686
deepseekv4pro,2,50,542,anthropic,0.966454828990598,0.9671739920362155
deepseekv4pro,2,50,542,mt,0.9383054707313286,0.9382537135759018
deepseekv4pro,2,50,542,mts,0.957856039213597,0.9578560392135969
deepseekv4pro,2,50,542,toolace,0.8103435455086258,0.8103435455086258
deepseekv4pro,2,50,542,mean,0.9182399711110374,0.918406822583585
deepseekv4pro,2,51,542,anthropic,0.9652776726369817,0.9668352283910431
deepseekv4pro,2,51,542,mt,0.9276952538688474,0.927669375291134
deepseekv4pro,2,51,542,mts,0.94682721508871,0.9468272150887102
deepseekv4pro,2,51,542,toolace,0.8157160916121355,0.8157160916121355
deepseekv4pro,2,51,542,mean,0.9138790583016687,0.9142619775957557
deepseekv4pro,3,42,716,anthropic,0.9569032082241973,0.9585023997335311
deepseekv4pro,3,42,716,mt,0.9127115573728068,0.9126339216396667
deepseekv4pro,3,42,716,mts,0.9477063242580851,0.9477063242580851
deepseekv4pro,3,42,716,toolace,0.7619906305770375,0.7619906305770375
deepseekv4pro,3,42,716,mean,0.8948279301080317,0.8952083190520801
deepseekv4pro,3,43,716,anthropic,0.9572552196096837,0.9592348105194629
deepseekv4pro,3,43,716,mt,0.92717768231458,0.9270741680037266
deepseekv4pro,3,43,716,mts,0.9360914273536151,0.9361713463690128
deepseekv4pro,3,43,716,toolace,0.7792608566329566,0.7792608566329566
deepseekv4pro,3,43,716,mean,0.8999462964777087,0.9004352953812897
deepseekv4pro,3,44,716,anthropic,0.9566420384865781,0.9584494087722751
deepseekv4pro,3,44,716,mt,0.8954505460379898,0.8955540603488432
deepseekv4pro,3,44,716,mts,0.9246630081517396,0.9247695668389364
deepseekv4pro,3,44,716,toolace,0.7749665377751339,0.7749665377751339
deepseekv4pro,3,44,716,mean,0.8879305326128604,0.8884348934337971
deepseekv4pro,3,45,716,anthropic,0.9515208405880483,0.9530064800375477
deepseekv4pro,3,45,716,mt,0.9210962165519383,0.921147973707365
deepseekv4pro,3,45,716,mts,0.9218125632692207,0.9216260855666258
deepseekv4pro,3,45,716,toolace,0.7567296252230814,0.7567296252230814
deepseekv4pro,3,45,716,mean,0.8877898114080721,0.8881275411336549
deepseekv4pro,3,46,716,anthropic,0.9545110448303532,0.9559361231812746
deepseekv4pro,3,46,716,mt,0.9044821696599555,0.9042492624605352
deepseekv4pro,3,46,716,mts,0.9485055144120624,0.9483723160530663
deepseekv4pro,3,46,716,toolace,0.7759332242712671,0.7759332242712671
deepseekv4pro,3,46,716,mean,0.8958579882934096,0.8961227314915358
deepseekv4pro,3,47,716,anthropic,0.9547570742933277,0.9570072976123786
deepseekv4pro,3,47,716,mt,0.9188447802908752,0.9189741731794421
deepseekv4pro,3,47,716,mts,0.9444562842985774,0.9449624380627631
deepseekv4pro,3,47,716,toolace,0.7617675490779299,0.7617675490779299
deepseekv4pro,3,47,716,mean,0.8949564219901776,0.8956778644831285
deepseekv4pro,3,48,716,anthropic,0.9534833986888522,0.9553437599358054
deepseekv4pro,3,48,716,mt,0.9172920656280731,0.9172661870503598
deepseekv4pro,3,48,716,mts,0.9152325643348074,0.9154190420374021
deepseekv4pro,3,48,716,toolace,0.7864924152290304,0.7864924152290304
deepseekv4pro,3,48,716,mean,0.8931251109701908,0.8936303510631494
deepseekv4pro,3,49,716,anthropic,0.9486687913518751,0.9522816393889386
deepseekv4pro,3,49,716,mt,0.9114435070648517,0.9114176284871384
deepseekv4pro,3,49,716,mts,0.9013266556556023,0.9012467366402046
